nroThreads, iteracion, tiempoParal, tiempoSecu
16, 14, 16623, 24387
16, 15, 17011, 20427
16, 16, 17033, 22922
16, 17, 17359, 20113
16, 18, 25056, 22239
16, 19, 16629, 22094
16, 20, 16985, 22887
16, 21, 19850, 22743
16, 22, 22894, 23614
16, 23, 16059, 24695
16, 24, 34362, 14756
16, 25, 16175, 17912
16, 26, 16690, 21851
16, 27, 21575, 21794
16, 28, 17953, 21063
16, 29, 22613, 22551
16, 30, 16481, 14742
16, 31, 17750, 23076
16, 32, 19463, 23199
16, 33, 16593, 20070
16, 34, 16059, 20644
16, 35, 15639, 20001
16, 36, 23564, 21578
16, 37, 16430, 22509
16, 38, 15711, 14627
16, 39, 24989, 20594
16, 40, 16921, 22973
16, 41, 16566, 18914
16, 42, 22811, 14883
16, 43, 18240, 15112
16, 44, 20399, 30423
16, 45, 25941, 15448
16, 46, 15606, 14887
16, 47, 18932, 14739
16, 48, 17577, 14782
16, 49, 15535, 14849
16, 50, 15615, 15007
32, 1, 20441, 14770
32, 2, 17138, 16881
32, 3, 17623, 19039
32, 4, 20687, 20675
32, 5, 15644, 14697
32, 6, 16562, 15813
32, 7, 15658, 15081
32, 8, 20555, 15455
32, 9, 19224, 18466
32, 10, 18360, 17113
32, 11, 20147, 17846
32, 12, 18405, 14963
32, 13, 19150, 21287
32, 14, 17355, 18396
32, 15, 18734, 20345
32, 16, 21385, 22601
32, 17, 21201, 20212
32, 18, 16980, 15201
32, 19, 17695, 17750
32, 20, 17158, 18043
32, 21, 16579, 20907
32, 22, 23780, 14857
32, 23, 17603, 16180
32, 24, 17234, 16362
32, 25, 20182, 17438
32, 26, 17422, 15523
32, 27, 20949, 15132
32, 28, 17328, 16059
32, 29, 22169, 15218
32, 30, 17545, 16009
32, 31, 17981, 18233
32, 32, 16169, 16206
32, 33, 16561, 18640
32, 34, 18405, 21836
32, 35, 15921, 14832
32, 36, 21058, 19866
32, 37, 18517, 24143
32, 38, 22298, 23623
32, 39, 23682, 24064
32, 40, 22060, 14931
32, 41, 16405, 19827
32, 42, 16601, 19846
32, 43, 18978, 19134
32, 44, 16833, 19905
32, 45, 22945, 19584
32, 46, 17818, 14906
32, 47, 18816, 18945
32, 48, 34898, 46789
32, 49, 15064, 14960
32, 50, 17343, 14996
64, 1, 21377, 15168
64, 2, 18793, 15857
64, 3, 16581, 19860
64, 4, 18382, 21392
64, 5, 16860, 18268
64, 6, 17125, 14748
64, 7, 18974, 20950
64, 8, 17495, 19579
64, 9, 18948, 18402
64, 10, 18509, 17485
64, 11, 18708, 22157
64, 12, 18357, 20811
64, 13, 19765, 18997
64, 14, 17631, 24090
64, 15, 38321, 24558
64, 16, 28147, 15579
64, 17, 26278, 24075
64, 18, 22642, 21426
64, 19, 19791, 14952
64, 20, 21314, 21331
64, 21, 18523, 17001
64, 22, 17406, 16190
64, 23, 19226, 19162
64, 24, 21342, 19591
64, 25, 18756, 19205
64, 26, 16763, 19513
64, 27, 16273, 19282
64, 28, 17063, 19513
64, 29, 19140, 19766
64, 30, 18413, 23723
64, 31, 18252, 15064
64, 32, 17255, 18112
64, 33, 16669, 19065
64, 34, 21195, 19569
64, 35, 19550, 23264
64, 36, 17202, 19832
64, 37, 17042, 18258
64, 38, 20316, 21189
64, 39, 20259, 22523
64, 40, 16563, 14497
64, 41, 17295, 22502
64, 42, 19322, 20219
64, 43, 18502, 19938
64, 44, 16766, 20765
64, 45, 18801, 19246
64, 46, 20782, 22335
64, 47, 21377, 22352
64, 48, 18829, 21691
64, 49, 17964, 19496
64, 50, 19712, 19892
128, 1, 25264, 17869
128, 2, 25220, 18160
128, 3, 19064, 14626
128, 4, 19576, 20785
128, 5, 25435, 20272
128, 6, 17728, 19833
128, 7, 20233, 19001
128, 8, 21151, 19448
128, 9, 19356, 18437
128, 10, 22054, 17399
128, 11, 21763, 19856
128, 12, 21383, 24619
128, 13, 19778, 18960
128, 14, 19791, 18250
128, 15, 20813, 18031
128, 16, 20066, 19600
128, 17, 19698, 21932
128, 18, 20254, 14831
128, 19, 22459, 17516
128, 20, 24511, 20362
128, 21, 22304, 16220
128, 22, 21598, 14799
128, 23, 26030, 15566
128, 24, 20435, 18765
128, 25, 19609, 18149
128, 26, 18437, 19592
128, 27, 19271, 18917
128, 28, 20108, 23833
128, 29, 23912, 20583
128, 30, 22062, 20977
128, 31, 19894, 18013
128, 32, 23072, 18063
128, 33, 21116, 23847
128, 34, 22224, 22395
128, 35, 19188, 18142
128, 36, 19754, 20067
128, 37, 20362, 18413
128, 38, 19525, 24002
128, 39, 18290, 18921
128, 40, 19439, 18698
128, 41, 19416, 18948
128, 42, 20532, 18960
128, 43, 20132, 19231
128, 44, 19568, 14811
128, 45, 19108, 18661
128, 46, 20290, 18935
128, 47, 19827, 17843
128, 48, 23986, 18986
128, 49, 20471, 14891
128, 50, 20637, 19564
