nroThreads, iteracion, tiempoParal, tiempoSecu
16, 14, 2257, 5078
16, 15, 7072, 1725
16, 16, 17949, 1731
16, 17, 6267, 2273
16, 18, 8990, 1956
16, 19, 6712, 1727
16, 20, 6241, 1728
16, 21, 16840, 1812
16, 22, 13720, 1776
16, 23, 2617, 1756
16, 24, 3573, 6063
16, 25, 3665, 2271
16, 26, 2578, 1763
16, 27, 3550, 4971
16, 28, 6346, 1778
16, 29, 2612, 4906
16, 30, 2653, 2759
16, 31, 2321, 2638
16, 32, 3140, 3908
16, 33, 2804, 2840
16, 34, 4070, 2293
16, 35, 4812, 2356
16, 36, 6417, 2399
16, 37, 3114, 2183
16, 38, 6234, 2245
16, 39, 7755, 2641
16, 40, 2450, 2217
16, 41, 2732, 2242
16, 42, 3511, 2709
16, 43, 2805, 2237
16, 44, 2664, 2761
16, 45, 2292, 2656
16, 46, 5821, 2626
16, 47, 2793, 2603
16, 48, 2642, 2248
16, 49, 2810, 2641
16, 50, 2819, 2660
32, 1, 3259, 2476
32, 2, 3305, 2682
32, 3, 3180, 2281
32, 4, 2786, 1729
32, 5, 6262, 2811
32, 6, 6950, 1731
32, 7, 4163, 2215
32, 8, 2965, 2451
32, 9, 3355, 1812
32, 10, 3301, 2344
32, 11, 3405, 2218
32, 12, 2894, 2848
32, 13, 3341, 1736
32, 14, 3097, 2690
32, 15, 3339, 2642
32, 16, 5230, 2218
32, 17, 3080, 2488
32, 18, 4191, 2650
32, 19, 6585, 1737
32, 20, 3343, 2300
32, 21, 3195, 2222
32, 22, 3092, 2284
32, 23, 3012, 2249
32, 24, 3068, 2271
32, 25, 3251, 1735
32, 26, 2978, 4004
32, 27, 3275, 2697
32, 28, 7817, 2219
32, 29, 3918, 2352
32, 30, 3208, 1735
32, 31, 3457, 1737
32, 32, 5061, 2446
32, 33, 3198, 2664
32, 34, 7644, 2257
32, 35, 4126, 2522
32, 36, 3642, 2675
32, 37, 4632, 2502
32, 38, 3920, 2468
32, 39, 3116, 2286
32, 40, 3616, 2661
32, 41, 3151, 2246
32, 42, 3067, 2709
32, 43, 3625, 2621
32, 44, 3078, 2299
32, 45, 3270, 2723
32, 46, 3260, 2276
32, 47, 5590, 1765
32, 48, 2921, 2686
32, 49, 3630, 2295
32, 50, 5755, 2826
64, 1, 4858, 2635
64, 2, 4937, 2656
64, 3, 4566, 2789
64, 4, 4495, 2906
64, 5, 4247, 2778
64, 6, 4715, 2635
64, 7, 4209, 2802
64, 8, 5771, 1730
64, 9, 6162, 1746
64, 10, 6152, 1734
64, 11, 6233, 1860
64, 12, 4386, 2698
64, 13, 10838, 5804
64, 14, 4887, 1911
64, 15, 4286, 2657
64, 16, 4552, 2204
64, 17, 10015, 2624
64, 18, 4480, 1773
64, 19, 4620, 2263
64, 20, 4452, 1736
64, 21, 4421, 2292
64, 22, 4328, 2323
64, 23, 5733, 2488
64, 24, 3975, 1734
64, 25, 4046, 2292
64, 26, 3765, 1730
64, 27, 4326, 2235
64, 28, 6009, 2320
64, 29, 9181, 2260
64, 30, 11968, 2639
64, 31, 3976, 2370
64, 32, 4960, 2738
64, 33, 4687, 2354
64, 34, 4039, 1740
64, 35, 4367, 2258
64, 36, 4302, 2210
64, 37, 3958, 1879
64, 38, 4019, 2714
64, 39, 4578, 2627
64, 40, 5050, 1736
64, 41, 4391, 2700
64, 42, 4394, 2760
64, 43, 5182, 2648
64, 44, 3755, 1739
64, 45, 3766, 1731
64, 46, 5046, 2226
64, 47, 4280, 2737
64, 48, 4288, 2660
64, 49, 4463, 1729
64, 50, 4067, 2682
