nroThreads, iteracion, tiempoParal, tiempoSecu
16, 14, 272286, 264542
16, 15, 274243, 267123
16, 16, 272920, 265321
16, 17, 273110, 265817
16, 18, 271658, 268912
16, 19, 277392, 267359
16, 20, 270644, 262604
16, 21, 269536, 264884
16, 22, 271437, 265626
16, 23, 269989, 263104
16, 24, 274399, 271550
16, 25, 274008, 267046
16, 26, 271000, 260874
16, 27, 275655, 263395
16, 28, 274609, 263393
16, 29, 272716, 266324
16, 30, 274939, 264698
16, 31, 269701, 265929
16, 32, 272680, 265098
16, 33, 273594, 268475
16, 34, 266872, 268054
16, 35, 267962, 261463
16, 36, 273996, 262421
16, 37, 292106, 275796
16, 38, 281922, 273752
16, 39, 299229, 269063
16, 40, 270180, 270768
16, 41, 277806, 266295
16, 42, 278157, 261781
16, 43, 269014, 262492
16, 44, 272603, 267108
16, 45, 283322, 274790
16, 46, 280093, 264160
16, 47, 268711, 264625
16, 48, 277347, 272249
16, 49, 273901, 264775
16, 50, 271102, 264825
32, 1, 271833, 264993
32, 2, 270265, 263111
32, 3, 296247, 270161
32, 4, 273140, 259252
32, 5, 266310, 260930
32, 6, 269309, 276198
32, 7, 273530, 261703
32, 8, 265882, 263675
32, 9, 272306, 273908
32, 10, 271650, 263662
32, 11, 266788, 266389
32, 12, 269669, 263883
32, 13, 274018, 265524
32, 14, 269990, 263206
32, 15, 267827, 263079
32, 16, 269027, 266993
32, 17, 272267, 265111
32, 18, 270369, 265994
32, 19, 274090, 262016
32, 20, 270252, 264714
32, 21, 267375, 263401
32, 22, 273720, 271012
32, 23, 271233, 265185
32, 24, 269584, 265721
32, 25, 264637, 280230
32, 26, 266072, 264797
32, 27, 271885, 270553
32, 28, 272261, 265190
32, 29, 269596, 264466
32, 30, 269652, 265372
32, 31, 270635, 263940
32, 32, 271495, 267169
32, 33, 271467, 264061
32, 34, 270858, 264580
32, 35, 269437, 262498
32, 36, 269078, 265544
32, 37, 273004, 265208
32, 38, 269181, 264858
32, 39, 278681, 265134
32, 40, 271620, 269778
32, 41, 273202, 274142
32, 42, 267318, 260899
32, 43, 266692, 265408
32, 44, 271367, 263408
