nroThreads, iteracion, tiempoParal, tiempoSecu
1, 1, 288520, 282781
1, 2, 298102, 270195
1, 3, 286927, 280453
1, 4, 281443, 270801
1, 5, 290326, 273887
1, 6, 282620, 265724
1, 7, 286562, 273599
1, 8, 292013, 267958
1, 9, 292795, 268579
1, 10, 285257, 270649
1, 11, 282267, 272644
1, 12, 291066, 299699
1, 13, 312015, 272750
1, 14, 285930, 267268
1, 15, 280149, 266042
1, 16, 288074, 266365
1, 17, 290548, 267627
1, 18, 285393, 264071
1, 19, 285499, 267965
1, 20, 276988, 272306
1, 21, 289263, 269620
1, 22, 284396, 270154
1, 23, 283326, 266368
1, 24, 285122, 274981
1, 25, 276626, 276614
1, 26, 276420, 267740
1, 27, 281769, 265707
1, 28, 288657, 270859
1, 29, 288211, 269324
1, 30, 281925, 266470
1, 31, 277200, 269147
1, 32, 287141, 266510
1, 33, 295089, 269587
1, 34, 281744, 266597
1, 35, 290779, 267355
1, 36, 284087, 265469
1, 37, 289043, 278633
1, 38, 288488, 272873
1, 39, 285272, 286341
1, 40, 278626, 266371
1, 41, 279972, 265086
1, 42, 290192, 264119
1, 43, 274801, 265595
1, 44, 290685, 265743
1, 45, 294591, 271594
1, 46, 287030, 270510
1, 47, 282030, 263742
1, 48, 286336, 261049
1, 49, 290335, 265658
1, 50, 286927, 262399
1, 51, 281932, 267360
1, 52, 277481, 265272
1, 53, 279134, 266721
1, 54, 281825, 270306
1, 55, 283059, 267749
1, 56, 284400, 267578
1, 57, 278936, 272847
1, 58, 321339, 270588
1, 59, 283697, 297495
1, 60, 278477, 268581
1, 61, 282494, 273792
1, 62, 283980, 266434
1, 63, 283702, 266240
1, 64, 281456, 265930
1, 65, 286232, 266441
1, 66, 279237, 290374
1, 67, 283628, 266814
1, 68, 281214, 265380
1, 69, 282702, 265560
1, 70, 281232, 270967
1, 71, 284412, 271325
1, 72, 285857, 270102
1, 73, 286274, 265763
1, 74, 289764, 266004
1, 75, 285505, 266627
1, 76, 286654, 280958
1, 77, 278998, 265638
1, 78, 284702, 267047
1, 79, 279660, 265390
1, 80, 282902, 265240
1, 81, 288246, 269671
1, 82, 278640, 261045
1, 83, 283046, 272236
1, 84, 284384, 273892
1, 85, 283131, 265870
1, 86, 285300, 266305
1, 87, 283283, 268389
1, 88, 283101, 266158
1, 89, 281806, 268836
1, 90, 280206, 267021
1, 91, 280859, 267778
1, 92, 282244, 265671
1, 93, 283809, 267477
1, 94, 278442, 265543
1, 95, 291239, 261740
1, 96, 277077, 266863
1, 97, 281873, 265907
1, 98, 281620, 266128
1, 99, 282378, 267962
1, 100, 283474, 266395
1, 101, 281991, 266170
1, 102, 282038, 269010
1, 103, 286871, 284762
1, 104, 284204, 267125
1, 105, 283071, 267036
1, 106, 279762, 266584
1, 107, 283310, 272664
1, 108, 286303, 269224
1, 109, 284862, 266580
1, 110, 289403, 266520
1, 111, 285002, 271396
1, 112, 284587, 270397
1, 113, 287906, 280684
1, 114, 279373, 267557
1, 115, 279279, 268544
1, 116, 281179, 265734
1, 117, 283970, 266871
1, 118, 284572, 265315
1, 119, 282911, 267494
1, 120, 284741, 267065
1, 121, 284237, 266877
1, 122, 279844, 269189
1, 123, 284352, 266297
1, 124, 286864, 272601
1, 125, 285316, 268776
1, 126, 287826, 269991
1, 127, 285662, 268833
1, 128, 285266, 268973
1, 129, 286403, 265842
1, 130, 287829, 264830
1, 131, 286357, 264033
1, 132, 280733, 266249
1, 133, 283792, 270660
1, 134, 285776, 268397
1, 135, 272590, 266149
1, 136, 281191, 266145
1, 137, 283605, 266350
1, 138, 284211, 269074
1, 139, 279895, 266070
1, 140, 284289, 265968
1, 141, 282654, 267018
1, 142, 284157, 267076
1, 143, 277853, 267331
1, 144, 283517, 268488
1, 145, 283750, 268222
1, 146, 277799, 271622
1, 147, 284565, 271224
1, 148, 286316, 273322
1, 149, 285874, 266982
1, 150, 284252, 270624
2, 1, 284882, 270400
2, 2, 280696, 265688
2, 3, 286519, 269155
2, 4, 285989, 272460
2, 5, 286991, 262989
2, 6, 286097, 267999
2, 7, 284436, 268962
2, 8, 283033, 270473
2, 9, 278927, 269398
2, 10, 282744, 269435
2, 11, 279347, 266742
2, 12, 281929, 269347
2, 13, 283824, 269932
2, 14, 284670, 270850
2, 15, 285432, 264003
2, 16, 281127, 268673
2, 17, 284606, 267249
2, 18, 286398, 268615
2, 19, 280998, 288209
2, 20, 281333, 268723
2, 21, 286234, 272725
2, 22, 286179, 271356
2, 23, 282514, 276556
2, 24, 282090, 266611
2, 25, 278401, 266003
2, 26, 278303, 267917
2, 27, 281479, 266537
2, 28, 282827, 268264
2, 29, 279816, 265554
2, 30, 283115, 267196
2, 31, 281628, 266261
2, 32, 283197, 270136
2, 33, 285507, 271495
2, 34, 283807, 272416
2, 35, 283755, 271697
2, 36, 285338, 270766
2, 37, 285848, 266933
2, 38, 304496, 265826
2, 39, 281669, 270783
2, 40, 283401, 267493
2, 41, 282581, 268512
2, 42, 279875, 265662
2, 43, 281406, 263503
2, 44, 282588, 272023
2, 45, 283613, 265830
2, 46, 284086, 270527
2, 47, 285814, 270256
2, 48, 281311, 266555
2, 49, 281478, 270043
2, 50, 277880, 268561
2, 51, 284591, 271999
2, 52, 282095, 266630
