nroThreads, iteracion, tiempoParal, tiempoSecu
1, 1, 303615, 298875
1, 2, 315263, 299131
1, 3, 312918, 299130
1, 4, 315618, 299609
1, 5, 313068, 299716
1, 6, 308993, 296939
1, 7, 319191, 298519
1, 8, 319647, 295608
1, 9, 313148, 298062
1, 10, 313614, 299869
1, 11, 308154, 298748
1, 12, 312979, 298011
1, 13, 308307, 295862
1, 14, 317499, 297180
1, 15, 318006, 296363
1, 16, 319356, 295009
1, 17, 317730, 296041
1, 18, 321772, 296819
1, 19, 320299, 298582
1, 20, 317931, 297030
1, 21, 319306, 295799
1, 22, 319639, 295812
1, 23, 318605, 297153
1, 24, 324437, 300157
1, 25, 314634, 298652
1, 26, 314588, 298085
1, 27, 313961, 298854
1, 28, 307549, 295856
1, 29, 320840, 295676
1, 30, 316444, 295813
1, 31, 318221, 296461
1, 32, 320846, 295285
1, 33, 315254, 295370
1, 34, 317282, 307265
1, 35, 314310, 301309
1, 36, 315263, 300145
1, 37, 322636, 295513
1, 38, 315441, 297009
1, 39, 314111, 294555
1, 40, 321185, 295713
1, 41, 317515, 296777
1, 42, 318278, 296949
1, 43, 316790, 297082
1, 44, 319952, 295899
1, 45, 316066, 297096
1, 46, 314164, 296946
1, 47, 319176, 297047
1, 48, 318943, 296528
1, 49, 320192, 296448
1, 50, 319935, 296764
1, 51, 315497, 296104
1, 52, 319591, 294929
1, 53, 319270, 295573
1, 54, 315516, 296102
1, 55, 320606, 296728
1, 56, 319201, 295662
1, 57, 313636, 296636
1, 58, 318258, 298583
1, 59, 318093, 296854
1, 60, 319030, 295585
1, 61, 319131, 295378
1, 62, 315321, 296053
1, 63, 320142, 296582
1, 64, 320663, 300726
1, 65, 318602, 295820
1, 66, 316246, 295483
1, 67, 319595, 295546
1, 68, 321016, 296489
1, 69, 319918, 297660
1, 70, 313688, 296652
1, 71, 319044, 299374
1, 72, 314417, 296752
1, 73, 307981, 299415
1, 74, 314484, 298362
1, 75, 314783, 300185
1, 76, 313746, 297864
1, 77, 310665, 293907
1, 78, 307786, 296207
1, 79, 313722, 296627
1, 80, 316840, 296809
1, 81, 315837, 301066
1, 82, 313150, 301723
1, 83, 314968, 300571
1, 84, 314616, 299369
1, 85, 314231, 299944
1, 86, 313376, 295411
1, 87, 305995, 297470
1, 88, 316187, 297058
1, 89, 317610, 296599
1, 90, 319520, 297047
1, 91, 317014, 295728
1, 92, 319017, 295083
1, 93, 319923, 296896
1, 94, 318543, 296176
1, 95, 317719, 296759
1, 96, 315778, 295889
1, 97, 317660, 295591
1, 98, 320569, 296859
1, 99, 318866, 295856
1, 100, 316499, 295781
1, 101, 316002, 295642
1, 102, 315129, 293487
1, 103, 315624, 296602
1, 104, 314416, 295907
1, 105, 320558, 297861
1, 106, 314712, 296396
1, 107, 315890, 296457
1, 108, 317626, 295287
1, 109, 318423, 296467
1, 110, 313819, 297405
1, 111, 315253, 296243
1, 112, 318144, 296202
1, 113, 319302, 296638
1, 114, 319967, 298444
1, 115, 320370, 295699
1, 116, 320137, 294960
1, 117, 318127, 296738
1, 118, 315434, 295263
1, 119, 319755, 296101
1, 120, 317295, 297227
1, 121, 320114, 298246
1, 122, 307410, 297087
1, 123, 314678, 294464
1, 124, 313677, 296491
1, 125, 318480, 298784
1, 126, 316937, 296047
1, 127, 321547, 297075
1, 128, 316055, 295955
1, 129, 316209, 295403
1, 130, 319755, 297000
1, 131, 319239, 297017
1, 132, 315111, 296199
1, 133, 319611, 295575
1, 134, 317239, 309903
1, 135, 314230, 299546
1, 136, 314844, 299684
1, 137, 313531, 298617
1, 138, 312697, 293612
1, 139, 307996, 297537
1, 140, 316802, 296686
1, 141, 307192, 295913
1, 142, 318398, 296693
1, 143, 320765, 296071
1, 144, 319923, 298140
1, 145, 317886, 295767
1, 146, 319135, 296865
1, 147, 319492, 296933
1, 148, 311527, 297110
1, 149, 316594, 296532
1, 150, 320690, 296223
2, 1, 314098, 294204
2, 2, 310017, 299935
2, 3, 310844, 298154
2, 4, 311215, 299603
2, 5, 315495, 297713
2, 6, 311859, 299093
2, 7, 312756, 298036
2, 8, 310922, 298628
2, 9, 311432, 301055
2, 10, 314067, 300508
2, 11, 307975, 294098
2, 12, 311426, 297704
2, 13, 311898, 300806
2, 14, 307457, 293204
2, 15, 313646, 300386
2, 16, 312353, 295478
2, 17, 312955, 300998
2, 18, 323091, 296167
2, 19, 318818, 295167
2, 20, 317063, 295529
2, 21, 316522, 296407
2, 22, 315017, 297753
2, 23, 310582, 298090
2, 24, 315911, 297380
2, 25, 314812, 296994
2, 26, 314036, 296350
2, 27, 309676, 296963
2, 28, 312922, 296945
2, 29, 315253, 296602
2, 30, 315586, 295541
2, 31, 314731, 297075
2, 32, 309505, 296680
2, 33, 314736, 297526
2, 34, 314020, 297717
2, 35, 313247, 296210
2, 36, 315688, 294206
2, 37, 313360, 297447
2, 38, 314513, 296358
2, 39, 315874, 295906
2, 40, 306268, 297194
2, 41, 315392, 295628
2, 42, 306282, 296176
2, 43, 312450, 295711
2, 44, 314254, 296826
2, 45, 316073, 296071
2, 46, 317111, 294174
2, 47, 313570, 298016
2, 48, 308821, 295938
2, 49, 316000, 296320
2, 50, 312490, 297504
2, 51, 307623, 295484
2, 52, 309695, 298823
2, 53, 313563, 298834
2, 54, 314591, 297108
2, 55, 311951, 298542
2, 56, 313108, 299417
2, 57, 313824, 297748
2, 58, 307628, 296060
2, 59, 316591, 297656
2, 60, 316140, 296750
2, 61, 315628, 295159
2, 62, 314254, 296123
2, 63, 315304, 294610
2, 64, 314388, 295694
