nroThreads, iteracion, tiempoParal, tiempoSecu
2, 102, 74, 32
2, 103, 78, 32
2, 104, 76, 32
2, 105, 77, 32
2, 106, 78, 32
2, 107, 78, 32
2, 108, 76, 32
2, 109, 94, 32
2, 110, 87, 32
2, 111, 88, 32
2, 112, 85, 32
2, 113, 87, 32
2, 114, 87, 32
2, 115, 88, 32
2, 116, 87, 32
2, 117, 87, 32
2, 118, 159, 32
2, 119, 88, 32
2, 120, 86, 31
2, 121, 86, 31
2, 122, 85, 32
2, 123, 86, 31
2, 124, 87, 31
2, 125, 87, 32
2, 126, 86, 32
2, 127, 87, 31
2, 128, 85, 31
2, 129, 86, 32
2, 130, 86, 31
2, 131, 87, 31
2, 132, 85, 32
2, 133, 86, 32
2, 134, 87, 32
2, 135, 88, 32
2, 136, 86, 31
2, 137, 87, 31
2, 138, 87, 31
2, 139, 87, 32
2, 140, 88, 32
2, 141, 86, 32
2, 142, 87, 31
2, 143, 87, 32
2, 144, 84, 31
2, 145, 86, 31
2, 146, 86, 31
2, 147, 88, 31
2, 148, 86, 31
2, 149, 86, 32
2, 150, 86, 32
4, 1, 5892, 53
4, 2, 226, 49
4, 3, 8421, 44
4, 4, 3995, 32
4, 5, 190, 33
4, 6, 175, 32
4, 7, 169, 32
4, 8, 154, 32
4, 9, 189, 31
4, 10, 6075, 45
4, 11, 4537, 50
4, 12, 5359, 52
4, 13, 235, 49
4, 14, 2337, 48
4, 15, 3921, 52
4, 16, 6437, 46
4, 17, 7442, 33
4, 18, 3880, 43
4, 19, 5932, 34
4, 20, 5713, 35
4, 21, 2166, 34
4, 22, 1511, 69
4, 23, 211, 33
4, 24, 2098, 33
4, 25, 4119, 137
4, 26, 1369, 137
4, 27, 11924, 38
4, 28, 407, 32
4, 29, 335, 32
4, 30, 347, 31
4, 31, 381, 32
4, 32, 370, 31
4, 33, 160, 32
4, 34, 3705, 35
4, 35, 3526, 34
4, 36, 4391, 51
4, 37, 217, 44
4, 38, 6683, 79
4, 39, 7213, 36
4, 40, 1858, 36
4, 41, 3554, 53
4, 42, 220, 51
4, 43, 3613, 52
4, 44, 1665, 51
4, 45, 3797, 37
4, 46, 641, 36
4, 47, 5843, 51
4, 48, 4435, 37
4, 49, 4929, 36
4, 50, 23528, 41
4, 51, 2352, 34
4, 52, 820, 35
4, 53, 3072, 53
4, 54, 5262, 50
4, 55, 2590, 52
4, 56, 9740, 45
4, 57, 1213, 36
4, 58, 2878, 35
4, 59, 558, 34
