nroThreads, iteracion, tiempoParal, tiempoSecu
1, 1, 311435, 301519
1, 2, 312416, 295855
1, 3, 315641, 296266
1, 4, 315141, 295295
1, 5, 316129, 296429
1, 6, 311125, 297017
1, 7, 315596, 293375
1, 8, 306554, 296184
1, 9, 315722, 296093
1, 10, 311345, 295158
1, 11, 323041, 299640
1, 12, 314727, 298842
1, 13, 313404, 298632
1, 14, 314061, 298003
1, 15, 311237, 293798
1, 16, 313439, 297908
1, 17, 313236, 295654
1, 18, 308009, 290270
1, 19, 310978, 296702
1, 20, 313077, 294189
1, 21, 313969, 298488
1, 22, 315589, 299892
1, 23, 312926, 294449
1, 24, 312918, 296124
1, 25, 314331, 294555
1, 26, 314101, 296332
1, 27, 307081, 293866
1, 28, 315704, 294164
1, 29, 319375, 299832
1, 30, 312910, 293989
1, 31, 317647, 296170
1, 32, 306465, 294929
1, 33, 313521, 304512
1, 34, 316530, 296069
1, 35, 329759, 293815
1, 36, 313189, 305962
1, 37, 306438, 297879
1, 38, 313970, 297052
1, 39, 311590, 297295
1, 40, 313116, 299388
1, 41, 315803, 295835
1, 42, 315713, 305151
1, 43, 315806, 295625
1, 44, 312455, 294825
1, 45, 313918, 297151
1, 46, 318510, 295147
1, 47, 311630, 293795
1, 48, 311243, 294696
1, 49, 314603, 296556
1, 50, 315497, 296001
1, 51, 312823, 296198
1, 52, 311138, 294156
1, 53, 315959, 294131
1, 54, 315043, 294481
1, 55, 315297, 294078
1, 56, 313603, 298299
1, 57, 312645, 298821
1, 58, 315896, 296205
1, 59, 317103, 298112
1, 60, 314930, 293979
1, 61, 313513, 295645
1, 62, 314102, 295734
1, 63, 312127, 293710
1, 64, 313559, 297207
1, 65, 315425, 295837
1, 66, 311069, 295362
1, 67, 313904, 299187
1, 68, 313739, 314950
1, 69, 312297, 296046
1, 70, 313413, 294312
1, 71, 313699, 297315
1, 72, 326704, 294967
1, 73, 312546, 295508
1, 74, 312946, 297420
1, 75, 315603, 295526
1, 76, 311698, 296079
1, 77, 311708, 293768
1, 78, 312757, 294515
1, 79, 314860, 301217
1, 80, 316261, 297922
1, 81, 313070, 293982
1, 82, 316553, 294244
1, 83, 315597, 298931
1, 84, 314422, 294550
1, 85, 330126, 294335
1, 86, 308513, 297074
1, 87, 313675, 298480
1, 88, 313411, 297523
1, 89, 313474, 297296
1, 90, 313994, 295907
1, 91, 313734, 297540
1, 92, 314906, 297976
1, 93, 316063, 298115
1, 94, 314605, 298112
1, 95, 313636, 297685
1, 96, 304065, 293684
1, 97, 314777, 295960
1, 98, 311180, 296716
1, 99, 314678, 295466
1, 100, 317581, 295461
1, 101, 306659, 297023
1, 102, 330524, 293927
1, 103, 315550, 296137
1, 104, 315930, 296961
1, 105, 314953, 296603
1, 106, 315174, 295918
1, 107, 315806, 295135
1, 108, 316202, 293636
1, 109, 311725, 295855
1, 110, 313103, 294578
1, 111, 315046, 294997
1, 112, 315652, 297550
1, 113, 318316, 293735
1, 114, 305676, 300108
1, 115, 316297, 297393
1, 116, 314714, 293866
1, 117, 314153, 295418
1, 118, 313157, 306328
1, 119, 312623, 297410
1, 120, 313486, 297905
1, 121, 315303, 302049
1, 122, 312836, 296512
1, 123, 316540, 295713
1, 124, 322806, 295859
1, 125, 305952, 296455
1, 126, 315926, 296039
1, 127, 316449, 294632
1, 128, 316136, 293489
1, 129, 312999, 294187
1, 130, 313390, 296780
1, 131, 316110, 295425
1, 132, 316328, 293293
1, 133, 313947, 294620
1, 134, 320161, 294116
1, 135, 315612, 306148
1, 136, 304859, 294349
1, 137, 316236, 294316
1, 138, 316468, 295025
1, 139, 313686, 294607
1, 140, 312346, 293849
1, 141, 315675, 298143
1, 142, 313936, 298665
1, 143, 315391, 299426
1, 144, 315051, 293903
1, 145, 317324, 294188
1, 146, 312494, 298049
1, 147, 315333, 293946
1, 148, 314629, 293604
1, 149, 314452, 293220
1, 150, 313635, 294212
2, 1, 307090, 296269
2, 2, 322103, 293647
2, 3, 307351, 297029
2, 4, 316566, 295351
2, 5, 316459, 298273
2, 6, 312750, 299347
2, 7, 318633, 296883
2, 8, 314983, 296834
2, 9, 312029, 298598
2, 10, 313788, 298123
2, 11, 310701, 297858
2, 12, 311431, 296880
2, 13, 309869, 299756
2, 14, 314539, 298667
2, 15, 310647, 297438
2, 16, 316160, 295756
2, 17, 313695, 297882
2, 18, 314805, 297616
2, 19, 313228, 297761
2, 20, 315280, 297407
2, 21, 314186, 297505
2, 22, 313290, 298014
2, 23, 309404, 301152
2, 24, 316862, 298704
2, 25, 315648, 298223
2, 26, 314928, 295000
2, 27, 309833, 295920
2, 28, 313160, 298782
2, 29, 316870, 299346
2, 30, 316427, 298987
2, 31, 313473, 297557
2, 32, 316032, 297006
2, 33, 316002, 299404
2, 34, 315606, 296213
2, 35, 311556, 306759
2, 36, 305256, 295958
2, 37, 310937, 294449
2, 38, 313253, 294422
2, 39, 314097, 293948
2, 40, 309908, 294092
2, 41, 311219, 294721
2, 42, 314636, 303851
2, 43, 311879, 297658
2, 44, 315967, 295502
2, 45, 310132, 296566
