nroThreads, iteracion, tiempoParal, tiempoSecu
16, 14, 2043, 1835
16, 15, 1876, 1836
16, 16, 1849, 1827
16, 17, 1802, 1829
16, 18, 1718, 1829
16, 19, 1737, 1829
16, 20, 1727, 1828
16, 21, 1734, 1840
16, 22, 1751, 1835
16, 23, 1815, 1834
16, 24, 1840, 1842
16, 25, 1813, 1833
16, 26, 1963, 1838
16, 27, 1817, 1828
16, 28, 1843, 1829
16, 29, 1741, 1828
16, 30, 1766, 1827
16, 31, 1785, 1829
16, 32, 1813, 1828
16, 33, 1855, 1838
16, 34, 1846, 1833
16, 35, 2052, 1841
16, 36, 1817, 1833
16, 37, 1795, 1837
16, 38, 1928, 1843
16, 39, 1881, 1835
16, 40, 1815, 1829
16, 41, 1804, 1830
16, 42, 1733, 1829
16, 43, 1814, 1828
16, 44, 1784, 1828
16, 45, 1847, 1828
16, 46, 1782, 1837
16, 47, 1843, 1832
16, 48, 1948, 1835
16, 49, 1909, 1834
16, 50, 1878, 1833
32, 1, 1834, 1836
32, 2, 13111, 1986
32, 3, 1970, 1985
32, 4, 2021, 1984
32, 5, 1908, 1985
32, 6, 1892, 1986
32, 7, 1908, 1985
32, 8, 1988, 1987
32, 9, 1924, 1984
32, 10, 1968, 1987
32, 11, 1881, 1985
32, 12, 2004, 1985
32, 13, 1978, 1985
32, 14, 1918, 1986
32, 15, 1893, 1984
32, 16, 1867, 1985
32, 17, 1881, 1984
32, 18, 1909, 1985
32, 19, 1947, 1985
32, 20, 1929, 1986
32, 21, 1875, 1995
32, 22, 1971, 1992
32, 23, 11096, 1986
32, 24, 2111, 1985
32, 25, 5861, 1987
32, 26, 1945, 2047
32, 27, 2093, 2171
32, 28, 2043, 2171
32, 29, 2202, 2172
32, 30, 2115, 2402
32, 31, 2394, 2425
32, 32, 10611, 2399
32, 33, 6943, 2427
32, 34, 2613, 2681
32, 35, 2659, 2679
32, 36, 7028, 2677
32, 37, 9307, 2673
32, 38, 2706, 2679
32, 39, 2717, 2676
32, 40, 6619, 2678
32, 41, 2703, 3028
32, 42, 2993, 3021
32, 43, 3058, 3124
32, 44, 3378, 3934
32, 45, 4080, 4095
32, 46, 4224, 4095
32, 47, 4164, 4103
32, 48, 7701, 4099
32, 49, 4051, 4110
32, 50, 4106, 4098
64, 1, 4839, 4101
64, 2, 6869, 4104
64, 3, 10162, 4107
64, 4, 4618, 4139
64, 5, 4987, 4096
64, 6, 4456, 4098
64, 7, 5025, 4097
64, 8, 4971, 4099
64, 9, 4572, 4095
64, 10, 4838, 4144
64, 11, 4404, 4118
64, 12, 10418, 4143
64, 13, 4420, 4098
64, 14, 4349, 4098
64, 15, 4381, 4099
64, 16, 14370, 4121
64, 17, 11846, 4098
64, 18, 4586, 4099
64, 19, 5019, 4116
64, 20, 4800, 4122
64, 21, 9036, 4120
64, 22, 4981, 4125
64, 23, 4954, 4108
64, 24, 4511, 4113
64, 25, 4687, 4147
64, 26, 9321, 4107
64, 27, 4419, 4139
64, 28, 4535, 4095
64, 29, 6478, 4099
64, 30, 4563, 4099
64, 31, 7697, 4164
64, 32, 4365, 4092
64, 33, 4520, 4098
64, 34, 4480, 4093
64, 35, 8628, 4099
64, 36, 4553, 4101
64, 37, 5294, 4112
64, 38, 4918, 4091
64, 39, 4404, 4095
64, 40, 4504, 4097
64, 41, 5068, 4140
64, 42, 4427, 4093
64, 43, 12606, 4098
64, 44, 4646, 4123
64, 45, 4858, 4104
64, 46, 7298, 4134
64, 47, 15839, 4102
64, 48, 4484, 4137
64, 49, 4853, 4096
64, 50, 4686, 3306
