nroThreads, iteracion, tiempoParal, tiempoSecu
16, 14, 296503, 298384
16, 15, 296648, 298059
16, 16, 298301, 299340
16, 17, 297613, 298402
16, 18, 297454, 298638
16, 19, 297403, 298651
16, 20, 297404, 297985
16, 21, 296482, 298317
16, 22, 298066, 298188
16, 23, 298228, 298411
16, 24, 296984, 298528
16, 25, 296919, 298094
16, 26, 297432, 298251
16, 27, 296982, 298168
16, 28, 296751, 298295
16, 29, 297217, 298193
16, 30, 296784, 298216
16, 31, 296136, 298560
16, 32, 296663, 298308
16, 33, 296786, 298899
16, 34, 295908, 298903
16, 35, 297312, 298114
16, 36, 297589, 298390
16, 37, 297641, 298122
16, 38, 297938, 298444
16, 39, 297063, 298491
16, 40, 297325, 297904
16, 41, 298150, 298289
16, 42, 297214, 298213
16, 43, 296024, 298426
16, 44, 297072, 298277
16, 45, 297776, 298190
16, 46, 297031, 298358
16, 47, 297167, 298088
16, 48, 297377, 298416
16, 49, 296419, 298160
16, 50, 296585, 298373
32, 1, 295546, 298582
32, 2, 295375, 298069
32, 3, 294975, 298434
32, 4, 293808, 298105
32, 5, 293381, 298402
32, 6, 293662, 298305
32, 7, 293784, 298146
32, 8, 294216, 298737
32, 9, 293879, 301394
32, 10, 293830, 298326
32, 11, 293741, 298052
32, 12, 293419, 298367
32, 13, 298144, 298293
32, 14, 294739, 297942
32, 15, 294669, 298195
32, 16, 294537, 298504
32, 17, 294564, 298141
32, 18, 292911, 298483
32, 19, 296327, 298055
32, 20, 295579, 298297
32, 21, 293897, 298387
32, 22, 295153, 298211
32, 23, 293537, 298353
32, 24, 294035, 298160
32, 25, 293964, 298618
32, 26, 293721, 298180
32, 27, 295937, 298298
32, 28, 293997, 298465
32, 29, 294556, 298294
32, 30, 294530, 298311
32, 31, 294654, 298055
32, 32, 294675, 298247
32, 33, 293542, 298493
32, 34, 293832, 298044
32, 35, 294196, 298457
32, 36, 293590, 298361
32, 37, 292963, 298378
32, 38, 291965, 298287
32, 39, 292793, 298080
32, 40, 294020, 298156
32, 41, 294369, 298307
32, 42, 293964, 298644
32, 43, 293546, 298733
32, 44, 296346, 298156
32, 45, 293354, 298312
32, 46, 293748, 298330
32, 47, 295660, 298429
32, 48, 294917, 298230
32, 49, 295693, 298120
32, 50, 293197, 299559
64, 1, 289639, 298163
64, 2, 288184, 298360
64, 3, 287682, 298057
64, 4, 288252, 298364
64, 5, 287961, 298862
64, 6, 289503, 298057
64, 7, 290357, 298422
64, 8, 287749, 302448
64, 9, 287345, 298539
64, 10, 288109, 298545
64, 11, 288624, 298331
64, 12, 286932, 298611
64, 13, 290276, 298301
64, 14, 289974, 298385
64, 15, 290876, 298129
64, 16, 288921, 298009
64, 17, 288079, 298324
64, 18, 290967, 298152
64, 19, 290007, 298496
64, 20, 290564, 298581
64, 21, 286256, 298317
64, 22, 287880, 298367
64, 23, 287889, 298251
64, 24, 286874, 298522
64, 25, 289641, 298012
64, 26, 287417, 298492
64, 27, 288152, 298588
64, 28, 288739, 298341
64, 29, 287143, 298321
64, 30, 288155, 298105
64, 31, 289467, 298535
64, 32, 287627, 298301
64, 33, 286827, 298344
64, 34, 288869, 298398
64, 35, 290891, 298123
64, 36, 290691, 298932
64, 37, 290912, 298316
64, 38, 287217, 298683
64, 39, 288073, 298599
64, 40, 287762, 298283
64, 41, 288874, 298340
64, 42, 289075, 298044
64, 43, 290736, 298434
64, 44, 288581, 298549
64, 45, 289019, 298177
64, 46, 285270, 298480
64, 47, 285412, 298075
64, 48, 288362, 298441
64, 49, 287235, 297901
64, 50, 287123, 298243
128, 1, 278722, 298375
128, 2, 278455, 298171
128, 3, 279110, 298619
128, 4, 277638, 298400
128, 5, 278251, 298358
128, 6, 277598, 298111
128, 7, 278043, 298234
128, 8, 278627, 301579
128, 9, 278716, 298077
128, 10, 278226, 298606
128, 11, 278902, 298299
128, 12, 280906, 298247
128, 13, 276015, 298441
128, 14, 276396, 298238
128, 15, 276674, 298424
128, 16, 278543, 298415
128, 17, 277567, 298370
128, 18, 282203, 298862
128, 19, 281436, 298553
128, 20, 277424, 298725
128, 21, 278771, 298355
128, 22, 278932, 298407
128, 23, 278708, 298018
128, 24, 276678, 298352
128, 25, 274191, 298430
128, 26, 277228, 298318
128, 27, 280281, 298566
128, 28, 280051, 298117
128, 29, 278450, 298547
128, 30, 280691, 298087
128, 31, 277206, 298304
128, 32, 277336, 298519
128, 33, 276868, 298119
128, 34, 275464, 298386
128, 35, 275517, 298068
128, 36, 277584, 298694
128, 37, 277148, 298084
128, 38, 277960, 298447
128, 39, 279967, 298544
128, 40, 279271, 298182
128, 41, 276137, 298356
128, 42, 279665, 298150
128, 43, 280383, 298475
128, 44, 277453, 298054
128, 45, 277116, 298453
128, 46, 275538, 298787
128, 47, 276402, 298275
128, 48, 276752, 298491
128, 49, 277787, 298118
128, 50, 280402, 298402
256, 1, 255718, 298242
256, 2, 260247, 298416
256, 3, 261524, 298506
256, 4, 263527, 298195
256, 5, 258339, 298407
256, 6, 262720, 298107
256, 7, 257009, 298324
256, 8, 257482, 297841
256, 9, 259275, 298135
256, 10, 257015, 298491
256, 11, 259666, 298643
256, 12, 260461, 298313
256, 13, 259728, 298194
256, 14, 259419, 298482
256, 15, 262429, 298164
256, 16, 263460, 298498
256, 17, 266849, 298172
256, 18, 264119, 298312
256, 19, 261522, 298090
256, 20, 254710, 298349
256, 21, 262100, 298321
256, 22, 260641, 298541
256, 23, 261169, 298574
256, 24, 260520, 298109
256, 25, 259890, 298353
256, 26, 262772, 298597
256, 27, 261085, 298298
256, 28, 256351, 298251
256, 29, 260256, 298336
256, 30, 262069, 298579
256, 31, 262242, 298158
256, 32, 258418, 298384
256, 33, 256273, 298075
256, 34, 258749, 298365
256, 35, 254608, 298202
256, 36, 259315, 298425
256, 37, 259130, 305199
256, 38, 256229, 298482
256, 39, 256889, 298723
256, 40, 264047, 298122
256, 41, 258755, 298859
256, 42, 260784, 298012
256, 43, 260259, 298299
256, 44, 255138, 298235
256, 45, 262727, 298490
256, 46, 261470, 298703
256, 47, 265077, 298141
256, 48, 261638, 298585
256, 49, 266982, 298091
256, 50, 262543, 298427
512, 1, 233980, 298045
512, 2, 234810, 298358
512, 3, 221631, 298197
512, 4, 230061, 298331
512, 5, 236286, 298073
512, 6, 235405, 298296
512, 7, 228468, 298483
512, 8, 230728, 298589
512, 9, 233147, 298439
512, 10, 232276, 298051
512, 11, 236349, 298509
512, 12, 235055, 298172
512, 13, 225395, 298422
512, 14, 233391, 298115
512, 15, 231021, 298396
512, 16, 234272, 298060
512, 17, 227672, 298502
512, 18, 235386, 298166
512, 19, 229142, 298339
512, 20, 226779, 298206
512, 21, 236616, 298464
512, 22, 235366, 298111
512, 23, 233594, 298391
512, 24, 231984, 298429
512, 25, 226279, 298448
512, 26, 234205, 298709
512, 27, 229468, 298289
512, 28, 228883, 298511
512, 29, 232158, 298370
512, 30, 228685, 298335
512, 31, 234625, 297991
512, 32, 234426, 298705
512, 33, 236295, 298102
512, 34, 236708, 298432
512, 35, 236774, 298137
512, 36, 236426, 298694
512, 37, 228067, 298174
512, 38, 235846, 298404
512, 39, 227185, 298378
512, 40, 232682, 298486
512, 41, 221710, 298526
512, 42, 232934, 305476
512, 43, 228804, 298330
512, 44, 235168, 298202
512, 45, 233262, 298627
512, 46, 224395, 298178
512, 47, 226660, 298541
512, 48, 233216, 298071
512, 49, 228858, 298460
512, 50, 235082, 298168
